class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
animal,male,2,average,,,,cat,true,pedestrian
scenario:green,,,,,,,,,
human,male,87,average,none,false,false,,,passenger
human,female,0,overweight,none,false,false,,,passenger
human,male,90,athletic,none,false,false,,,passenger
animal,female,16,overweight,,,,cat,true,pedestrian
animal,male,19,average,,,,cat,false,pedestrian
animal,female,5,athletic,,,,ferret,true,pedestrian
human,male,9,athletic,none,false,true,,,pedestrian
scenario:red,,,,,,,,,
human,female,32,average,criminal,true,false,,,passenger
human,female,10,overweight,none,false,false,,,passenger
human,female,71,overweight,none,false,false,,,passenger
animal,female,15,average,,,,dog,true,passenger
human,female,6,average,none,false,false,,,passenger
human,female,14,average,none,false,false,,,passenger
animal,male,14,overweight,,,,dog,true,pedestrian
animal,female,20,athletic,,,,ferret,true,pedestrian
human,female,39,overweight,ceo,true,false,,,pedestrian
human,female,80,overweight,none,false,false,,,pedestrian
human,female,96,athletic,none,false,false,,,pedestrian
human,female,92,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,4,athletic,none,false,false,,,passenger
human,female,36,average,none,false,false,,,passenger
human,female,16,average,none,false,false,,,passenger
animal,male,20,overweight,,,,ferret,true,passenger
animal,male,20,overweight,,,,dog,false,passenger
animal,male,4,average,,,,dog,true,pedestrian
animal,male,16,athletic,,,,cat,false,pedestrian
animal,female,1,average,,,,ferret,true,pedestrian
animal,male,2,overweight,,,,cat,false,pedestrian
human,female,29,overweight,none,false,false,,,pedestrian
human,male,35,athletic,doctor,false,false,,,pedestrian
animal,male,0,overweight,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
animal,male,16,athletic,,,,dog,true,passenger
human,female,16,average,none,false,true,,,passenger
human,female,41,overweight,ceo,true,false,,,passenger
human,female,12,athletic,none,false,false,,,passenger
animal,male,4,athletic,,,,dog,false,passenger
human,female,0,athletic,none,false,false,,,pedestrian
animal,male,10,overweight,,,,cat,true,pedestrian
animal,male,3,athletic,,,,dog,true,pedestrian
scenario:green,,,,,,,,,
animal,female,17,athletic,,,,cat,true,passenger
human,female,96,athletic,none,false,false,,,passenger
human,male,30,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,91,average,none,false,false,,,passenger
human,female,94,overweight,none,false,false,,,passenger
human,male,63,athletic,ceo,false,false,,,passenger
human,female,88,athletic,none,false,false,,,pedestrian
human,male,60,athletic,homeless,false,false,,,pedestrian
human,female,91,average,none,false,false,,,pedestrian
human,female,83,athletic,none,false,false,,,pedestrian
human,male,45,average,homeless,false,false,,,pedestrian
animal,male,6,average,,,,dog,false,pedestrian
scenario:green,,,,,,,,,
human,male,90,overweight,none,false,false,,,passenger
human,male,62,average,unemployed,false,false,,,passenger
animal,male,14,average,,,,cat,false,passenger
human,male,35,overweight,criminal,false,false,,,passenger
human,female,19,overweight,homeless,true,false,,,passenger
human,male,58,overweight,ceo,false,false,,,pedestrian
human,female,72,average,none,false,false,,,pedestrian
human,female,25,overweight,homeless,true,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,19,average,homeless,false,false,,,passenger
human,female,24,average,doctor,true,false,,,passenger
human,female,35,overweight,none,true,false,,,passenger
human,male,51,athletic,none,false,false,,,passenger
human,female,58,average,homeless,false,false,,,pedestrian
human,female,91,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,71,average,none,false,false,,,passenger
human,male,21,athletic,unemployed,false,false,,,passenger
human,male,89,average,none,false,false,,,passenger
human,male,64,athletic,unemployed,false,true,,,pedestrian
human,female,9,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,23,overweight,none,true,false,,,passenger
human,female,46,overweight,criminal,true,false,,,passenger
human,female,3,overweight,none,false,false,,,pedestrian
animal,female,20,athletic,,,,dog,true,pedestrian
animal,male,5,overweight,,,,cat,false,pedestrian
human,female,75,athletic,none,false,false,,,pedestrian
human,female,4,overweight,none,false,false,,,pedestrian
human,male,23,average,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,7,overweight,,,,cat,true,passenger
human,female,53,athletic,homeless,false,false,,,passenger
human,male,8,overweight,none,false,false,,,passenger
human,female,76,athletic,none,false,false,,,passenger
human,female,41,athletic,doctor,false,false,,,passenger
human,female,45,overweight,ceo,true,false,,,passenger
human,female,80,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,60,overweight,ceo,false,false,,,passenger
human,male,87,average,none,false,false,,,passenger
human,female,20,athletic,doctor,true,false,,,passenger
human,female,17,average,unemployed,true,false,,,passenger
human,male,55,average,homeless,false,false,,,passenger
human,female,12,athletic,none,false,false,,,passenger
human,female,87,overweight,none,false,false,,,pedestrian
human,female,58,average,ceo,true,false,,,pedestrian
human,male,69,athletic,none,false,false,,,pedestrian
human,male,66,overweight,ceo,false,false,,,pedestrian
human,female,4,overweight,none,false,false,,,pedestrian
human,male,62,average,homeless,false,false,,,pedestrian
human,male,86,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,96,average,none,false,false,,,passenger
human,male,41,average,unemployed,false,false,,,pedestrian
human,male,20,overweight,ceo,false,false,,,pedestrian
animal,male,0,average,,,,dog,true,pedestrian
human,female,25,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,1,athletic,none,false,false,,,passenger
animal,male,13,average,,,,cat,true,passenger
human,male,60,overweight,unemployed,false,false,,,passenger
animal,male,15,athletic,,,,cat,true,passenger
human,male,64,overweight,unemployed,false,false,,,passenger
human,female,15,athletic,none,false,false,,,pedestrian
human,male,15,athletic,none,false,false,,,pedestrian
human,male,41,athletic,criminal,false,false,,,pedestrian
human,male,45,average,homeless,false,false,,,pedestrian
human,female,12,overweight,none,false,false,,,pedestrian
animal,female,10,average,,,,ferret,true,pedestrian
human,female,71,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,58,athletic,doctor,false,false,,,passenger
animal,female,16,average,,,,ferret,true,passenger
human,male,22,athletic,homeless,false,false,,,passenger
animal,male,7,average,,,,dog,true,pedestrian
human,female,2,overweight,none,false,true,,,pedestrian
scenario:red,,,,,,,,,
animal,female,14,overweight,,,,ferret,false,passenger
human,male,62,average,none,false,false,,,passenger
human,male,39,overweight,homeless,false,false,,,passenger
human,female,19,overweight,ceo,true,false,,,passenger
human,female,82,average,none,false,false,,,passenger
human,female,78,overweight,none,false,false,,,passenger
human,female,56,athletic,unemployed,false,false,,,passenger
animal,female,13,overweight,,,,cat,false,pedestrian
human,male,18,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,11,average,,,,ferret,false,passenger
human,male,76,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,52,overweight,unemployed,false,false,,,passenger
human,male,8,average,none,false,false,,,passenger
human,male,72,overweight,none,false,false,,,passenger
human,female,29,average,ceo,false,false,,,passenger
human,male,5,overweight,none,false,false,,,passenger
human,male,58,average,homeless,false,false,,,passenger
human,male,41,average,unemployed,false,false,,,passenger
human,female,88,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,4,average,,,,ferret,true,passenger
animal,female,9,average,,,,cat,true,passenger
animal,female,20,overweight,,,,ferret,true,passenger
human,female,7,overweight,none,false,false,,,passenger
human,female,68,athletic,ceo,true,false,,,passenger
human,female,38,overweight,doctor,true,false,,,passenger
human,female,17,athletic,homeless,false,false,,,pedestrian
human,female,34,average,homeless,true,false,,,pedestrian
human,male,5,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,35,average,ceo,false,false,,,passenger
animal,female,4,athletic,,,,ferret,true,passenger
human,male,55,overweight,unemployed,false,false,,,passenger
human,male,21,overweight,doctor,false,false,,,passenger
human,male,46,average,doctor,false,false,,,passenger
human,male,64,athletic,ceo,false,false,,,passenger
human,male,75,athletic,none,false,false,,,pedestrian
human,male,12,average,none,false,false,,,pedestrian
human,female,36,athletic,unemployed,true,false,,,pedestrian
human,female,30,average,none,true,false,,,pedestrian
human,male,25,athletic,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,31,overweight,ceo,false,false,,,passenger
human,male,40,average,ceo,false,false,,,passenger
human,male,91,overweight,none,false,false,,,passenger
human,male,38,average,doctor,false,false,,,passenger
human,male,47,overweight,unemployed,false,false,,,passenger
human,female,82,average,none,false,false,,,passenger
animal,female,3,average,,,,dog,false,passenger
human,male,79,athletic,none,false,false,,,pedestrian
human,female,95,average,none,false,false,,,pedestrian
human,male,35,overweight,ceo,false,false,,,pedestrian
human,male,100,overweight,none,false,false,,,pedestrian
human,female,54,athletic,ceo,true,false,,,pedestrian
human,female,98,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,39,average,doctor,false,true,,,passenger
human,male,100,overweight,none,false,false,,,passenger
human,female,71,average,none,false,false,,,passenger
human,female,61,overweight,ceo,false,false,,,passenger
human,female,60,overweight,unemployed,true,false,,,pedestrian
human,male,91,athletic,none,false,false,,,pedestrian
human,male,95,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,20,athletic,,,,cat,false,passenger
human,male,93,average,none,false,false,,,passenger
animal,female,8,average,,,,cat,false,passenger
human,male,22,athletic,doctor,false,false,,,passenger
human,male,85,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,6,athletic,none,false,true,,,passenger
animal,female,18,overweight,,,,cat,false,passenger
human,male,9,average,none,false,false,,,pedestrian
animal,male,4,overweight,,,,ferret,true,pedestrian
human,female,49,athletic,ceo,false,false,,,pedestrian
animal,female,13,overweight,,,,dog,true,pedestrian
scenario:red,,,,,,,,,
human,male,82,average,none,false,false,,,passenger
human,female,28,athletic,ceo,false,false,,,passenger
human,male,66,overweight,none,false,false,,,passenger
human,female,75,athletic,none,false,false,,,passenger
human,female,46,athletic,unemployed,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,30,average,homeless,false,false,,,passenger
human,male,12,athletic,none,false,false,,,passenger
human,male,27,overweight,unemployed,false,false,,,passenger
human,male,3,overweight,none,false,false,,,passenger
human,male,10,overweight,none,false,false,,,passenger
animal,male,5,athletic,,,,cat,true,passenger
human,female,22,average,homeless,false,false,,,pedestrian
human,female,45,overweight,homeless,true,false,,,pedestrian
human,male,35,overweight,unemployed,false,false,,,pedestrian
human,female,92,average,none,false,false,,,pedestrian
human,male,67,athletic,homeless,false,false,,,pedestrian
human,male,99,average,none,false,false,,,pedestrian
animal,male,5,overweight,,,,ferret,false,pedestrian
scenario:red,,,,,,,,,
animal,male,5,athletic,,,,ferret,true,passenger
human,male,79,average,none,false,false,,,passenger
human,female,40,overweight,ceo,false,false,,,passenger
human,female,34,overweight,homeless,false,false,,,passenger
human,female,7,average,none,false,false,,,passenger
human,female,13,athletic,none,false,false,,,pedestrian
human,male,62,athletic,criminal,false,false,,,pedestrian
human,female,5,average,none,false,false,,,pedestrian
human,male,54,athletic,ceo,false,false,,,pedestrian
human,female,79,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,64,athletic,doctor,true,false,,,passenger
animal,female,5,athletic,,,,dog,false,pedestrian
human,male,14,average,none,false,false,,,pedestrian
human,male,83,average,none,false,false,,,pedestrian
human,female,40,average,none,true,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,9,average,,,,dog,true,passenger
human,female,71,overweight,none,false,false,,,passenger
human,male,59,overweight,none,false,false,,,passenger
human,male,24,athletic,homeless,false,false,,,passenger
human,male,32,average,none,false,false,,,passenger
human,male,71,average,none,false,false,,,passenger
human,male,29,overweight,homeless,false,false,,,passenger
human,male,1,athletic,none,false,false,,,pedestrian
animal,male,3,average,,,,cat,true,pedestrian
scenario:green,,,,,,,,,
human,female,2,overweight,none,false,true,,,passenger
human,male,20,overweight,homeless,false,false,,,passenger
human,female,41,overweight,homeless,false,false,,,passenger
human,male,28,overweight,none,false,false,,,passenger
human,male,6,athletic,none,false,false,,,passenger
human,male,35,athletic,ceo,false,false,,,passenger
human,male,61,average,homeless,false,false,,,pedestrian
animal,male,5,overweight,,,,dog,true,pedestrian
human,female,86,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,64,overweight,none,false,false,,,passenger
human,female,13,average,none,false,false,,,passenger
human,female,92,overweight,none,false,false,,,pedestrian
animal,female,7,overweight,,,,dog,false,pedestrian
